date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:31	48881/48881	---MCZ	200	added ('OK')	text/html	etag:%221766833999-1%22	https://www.academie-francaise.fr/paire-couple	./www.academie-francaise.fr/paire-couple.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:32	49292/49292	---MCZ	200	added ('OK')	text/html	etag:%221766836291-1%22	https://www.academie-francaise.fr/dire-ne-pas-dire/nuancier-des-mots	./www.academie-francaise.fr/dire-ne-pas-dire/nuancier-des-mots.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:32	42047/42047	---MCZ	200	added ('OK')	text/html	etag:%221766836291-1%22	https://www.academie-francaise.fr/prevenir-lavance	./www.academie-francaise.fr/prevenir-lavance.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:32	42379/42379	---MCZ	200	added ('OK')	text/html	etag:%221766832854-1%22	https://www.academie-francaise.fr/elle-sest-mis-en-tete-ou-elle-sest-mise-en-tete	./www.academie-francaise.fr/elle-sest-mis-en-tete-ou-elle-sest-mise-en-tete.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:33	41525/41525	---MCZ	200	added ('OK')	text/html	etag:%221766835836-1%22	https://www.academie-francaise.fr/en-revoir-ou-au-revoir	./www.academie-francaise.fr/en-revoir-ou-au-revoir.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:33	41758/41758	---MCZ	200	added ('OK')	text/html	etag:%221766836292-1%22	https://www.academie-francaise.fr/comfort-food	./www.academie-francaise.fr/comfort-food.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:33	41299/41299	---MCZ	200	added ('OK')	text/html	etag:%221766836292-1%22	https://www.academie-francaise.fr/keep-touch	./www.academie-francaise.fr/keep-touch.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:34	46308/46308	---MCZ	200	added ('OK')	text/html	etag:%221766836292-1%22	https://www.academie-francaise.fr/du-rififi-chez-les-insectes-le-cuivre-de-la-verge-dor-et-le-reduve-masque	./www.academie-francaise.fr/du-rififi-chez-les-insectes-le-cuivre-de-la-verge-dor-et-le-reduve-masque.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:34	941620/941620	---M--	200	added ('OK')	application/pdf	etag:%22e5e34-5d8c45f066ec0%22	https://www.academie-francaise.fr/sites/academie-francaise.fr/files/rapport_sur_la_communication_institutionnelle_2_exemplaire_pr_vc.pdf	./www.academie-francaise.fr/sites/academie-francaise.fr/files/rapport_sur_la_communication_institutionnelle_2_exemplaire_pr_vc.pdf	(from https://www.academie-francaise.fr/la-langue-francaise/le-francais-aujourdhui)
11:51:34	46295/46295	---MCZ	200	added ('OK')	text/html	etag:%221766836293-1%22	https://www.academie-francaise.fr/neuf-neuvieme-neuvaine	./www.academie-francaise.fr/neuf-neuvieme-neuvaine.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire)
11:51:35	20511/20511	---M-Z	200	added ('OK')	application/rss+xml	etag:%221766834523-1%22	https://www.academie-francaise.fr/taxonomy/term/363/feed	./www.academie-francaise.fr/taxonomy/term/363/feed	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:36	232/232	---M--	200	added ('OK')	text/css	etag:%22e8-5fce8c3ca98c0%22	https://www.academie-francaise.fr/modules/taxonomy/taxonomy.css?sw7dy1	./www.academie-francaise.fr/modules/taxonomy/taxonomyfd29.css	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:38	42141/42141	---MCZ	200	added ('OK')	text/html	etag:%221766836297-1%22	https://www.academie-francaise.fr/option-obligatoire	./www.academie-francaise.fr/option-obligatoire.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:39	42168/42168	---MCZ	200	added ('OK')	text/html	etag:%221766836298-1%22	https://www.academie-francaise.fr/ils-se-sont-repentis-de-cette-action-mais-ils-se-sont-reproche-cette-action	./www.academie-francaise.fr/ils-se-sont-repentis-de-cette-action-mais-ils-se-sont-reproche-cette-action.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:41	42219/42219	---MCZ	200	added ('OK')	text/html	etag:%221766836300-1%22	https://www.academie-francaise.fr/je-veux-lui-je-prends-lui	./www.academie-francaise.fr/je-veux-lui-je-prends-lui.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:42	41804/41804	---MCZ	200	added ('OK')	text/html	etag:%221766835833-1%22	https://www.academie-francaise.fr/patientez-quon-vous-appelle	./www.academie-francaise.fr/patientez-quon-vous-appelle.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:42	42406/42406	---MCZ	200	added ('OK')	text/html	etag:%221766836301-1%22	https://www.academie-francaise.fr/en-moult-occasions-ou-en-moultes-occasions	./www.academie-francaise.fr/en-moult-occasions-ou-en-moultes-occasions.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:43	41977/41977	---MCZ	200	added ('OK')	text/html	etag:%221766835967-1%22	https://www.academie-francaise.fr/chauffe-bloc-pour-gonfle-bloc-ou-chauffe-blanc	./www.academie-francaise.fr/chauffe-bloc-pour-gonfle-bloc-ou-chauffe-blanc.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:43	41760/41760	---MCZ	200	added ('OK')	text/html	etag:%221766836302-1%22	https://www.academie-francaise.fr/depouillage-ou-depouillement	./www.academie-francaise.fr/depouillage-ou-depouillement.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
11:51:43	51241/51241	---MCZ	200	added ('OK')	text/html	etag:%221766836302-1%22	https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs?page=1	./www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs2679.html	(from https://www.academie-francaise.fr/dire-ne-pas-dire/emplois-fautifs)
